dataset,model,seed,alpha,score,axis,method,target_coverage,marginal_coverage,mean_set_size,coverage_gap,worst_group_coverage,set_size_disparity
ACSPublicCoverage-CA,tabpfn,4,0.05,lac,predclass,marginal,0.95,0.9466666666666667,1.6304166666666666,0.02532233459921185,0.9399773499433749,0.1121410019613378
ACSPublicCoverage-CA,tabpfn,4,0.05,lac,sex,marginal,0.95,0.9466666666666667,1.6304166666666666,0.0021423915150020623,0.945724907063197,0.06242886590672847
ACSPublicCoverage-CA,tabpfn,4,0.05,lac,age,marginal,0.95,0.9466666666666667,1.6304166666666666,0.019841017488076318,0.9388235294117647,0.1517329093799682
ACSPublicCoverage-CA,tabpfn,4,0.05,lac,race,marginal,0.95,0.9466666666666667,1.6304166666666666,0.07017240185557017,0.9158415841584159,0.4133663366336635
ACSPublicCoverage-CA,tabpfn,4,0.05,lac,predclass,mondrian,0.95,0.945,1.635,0.0002786600026436492,0.944794952681388,0.039462543451311394
ACSPublicCoverage-CA,tabpfn,4,0.05,lac,sex,mondrian,0.95,0.9466666666666667,1.63125,0.0021423915150020623,0.945724907063197,0.06432460050388489
ACSPublicCoverage-CA,tabpfn,4,0.05,lac,age,mondrian,0.95,0.9491666666666667,1.6391666666666667,0.02513533637882115,0.9367088607594937,0.13468998410174882
ACSPublicCoverage-CA,tabpfn,4,0.05,lac,race,mondrian,0.95,0.9458333333333333,1.6433333333333333,0.04684484654811072,0.9391691394658753,0.16494990745365334
ACSPublicCoverage-CA,tabpfn,4,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.1,lac,predclass,marginal,0.9,0.8895833333333333,1.4408333333333334,0.0514538549753315,0.8759909399773499,0.2175941638592267
ACSPublicCoverage-CA,tabpfn,4,0.1,lac,sex,marginal,0.9,0.8895833333333333,1.4408333333333334,0.016085554713789918,0.8805687203791469,0.0052079846367976135
ACSPublicCoverage-CA,tabpfn,4,0.1,lac,age,marginal,0.9,0.8895833333333333,1.4408333333333334,0.03921370818188563,0.8713745271122321,0.09011128775834676
ACSPublicCoverage-CA,tabpfn,4,0.1,lac,race,marginal,0.9,0.8895833333333333,1.4408333333333334,0.0970885550093471,0.8539603960396039,0.4019801980198019
ACSPublicCoverage-CA,tabpfn,4,0.1,lac,predclass,mondrian,0.9,0.8870833333333333,1.4370833333333333,0.009837055349736112,0.8844847112117781,0.10479581009678074
ACSPublicCoverage-CA,tabpfn,4,0.1,lac,sex,mondrian,0.9,0.8870833333333333,1.4404166666666667,0.0019063056079211549,0.8862453531598513,0.047967723180464716
ACSPublicCoverage-CA,tabpfn,4,0.1,lac,age,mondrian,0.9,0.89125,1.4504166666666667,0.046272531711297304,0.8713745271122321,0.1133863275039746
ACSPublicCoverage-CA,tabpfn,4,0.1,lac,race,mondrian,0.9,0.8970833333333333,1.4658333333333333,0.04357141374945528,0.8864985163204748,0.17541058260128684
ACSPublicCoverage-CA,tabpfn,4,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.1,aps,age,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.2,lac,predclass,marginal,0.8,0.7875,1.1675,0.020845911736230405,0.7819932049830125,0.1667780115822528
ACSPublicCoverage-CA,tabpfn,4,0.2,lac,sex,marginal,0.8,0.7875,1.1675,0.01997921034549588,0.776303317535545,0.019810074173258974
ACSPublicCoverage-CA,tabpfn,4,0.2,lac,age,marginal,0.8,0.7875,1.1675,0.05160744751873014,0.7742749054224464,0.04489666136724946
ACSPublicCoverage-CA,tabpfn,4,0.2,lac,race,marginal,0.8,0.7875,1.1675,0.030990791386830918,0.7801980198019802,0.15990099009900982
ACSPublicCoverage-CA,tabpfn,4,0.2,lac,predclass,mondrian,0.8,0.79125,1.1804166666666667,0.009972812786921526,0.7839116719242902,0.0999228326146524
ACSPublicCoverage-CA,tabpfn,4,0.2,lac,sex,mondrian,0.8,0.7958333333333333,1.185,0.010817667682658239,0.7910780669144981,0.0639757571486459
ACSPublicCoverage-CA,tabpfn,4,0.2,lac,age,mondrian,0.8,0.7904166666666667,1.1758333333333333,0.05665158371040724,0.7692307692307693,0.09685503320990296
ACSPublicCoverage-CA,tabpfn,4,0.2,lac,race,mondrian,0.8,0.7945833333333333,1.1895833333333334,0.04977671357640212,0.7744807121661721,0.21078385286599888
ACSPublicCoverage-CA,tabpfn,4,0.2,aps,predclass,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.2,aps,sex,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.2,aps,age,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.2,aps,race,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.2,aps,predclass,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.2,aps,sex,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.2,aps,age,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn,4,0.2,aps,race,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,lac,predclass,marginal,0.95,0.9466666666666667,1.66375,0.002358998786476496,0.9460946094609461,0.05148401438081951
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,lac,sex,marginal,0.95,0.9466666666666667,1.66375,0.019096382351383334,0.9358851674641149,0.01929059481982387
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,lac,age,marginal,0.95,0.9466666666666667,1.66375,0.02708784287828203,0.9278350515463918,0.17787173936970335
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,lac,race,marginal,0.95,0.9466666666666667,1.66375,0.04089481096305925,0.919889502762431,0.3151485606799225
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,lac,predclass,mondrian,0.95,0.94875,1.675,0.018537420752384515,0.9347079037800687,0.04502512106880796
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,lac,sex,mondrian,0.95,0.9475,1.6633333333333333,0.008707780857712843,0.9425837320574163,0.06240223167781922
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,lac,age,mondrian,0.95,0.95125,1.6791666666666667,0.032113598055740655,0.9355670103092784,0.1391556583434599
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,lac,race,mondrian,0.95,0.95125,1.6820833333333334,0.03536994908460622,0.925414364640884,0.2681872347130716
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,lac,predclass,marginal,0.9,0.8929166666666667,1.45125,0.023414197089812072,0.8872387238723872,0.17550157077563422
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,lac,sex,marginal,0.9,0.8929166666666667,1.45125,0.020505305531524187,0.8813397129186603,0.019396528893518505
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,lac,age,marginal,0.9,0.8929166666666667,1.45125,0.022274705029203146,0.8788659793814433,0.12464231115989177
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,lac,race,marginal,0.9,0.8929166666666667,1.45125,0.04737543682674639,0.8536585365853658,0.2874848583330871
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,lac,predclass,mondrian,0.9,0.8941666666666667,1.4616666666666667,0.019064793077245845,0.8797250859106529,0.03019064793077253
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,lac,sex,mondrian,0.9,0.8945833333333333,1.4533333333333334,0.0014230477233001526,0.8937799043062201,0.0801144087995902
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,lac,age,mondrian,0.9,0.89625,1.4566666666666668,0.03489169707111983,0.8833592534992224,0.12375053898318367
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,lac,race,mondrian,0.9,0.8916666666666667,1.4525,0.08876439576803452,0.8130081300813008,0.2749445676274944
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,aps,age,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,lac,predclass,marginal,0.8,0.7954166666666667,1.1720833333333334,0.016030984541753113,0.7915291529152916,0.15162804940287855
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,lac,sex,marginal,0.8,0.7954166666666667,1.1720833333333334,0.032560603117992915,0.7770334928229665,0.009876586804145715
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,lac,age,marginal,0.8,0.7954166666666667,1.1720833333333334,0.028132742787196463,0.776049766718507,0.06291385419505868
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,lac,race,marginal,0.8,0.7954166666666667,1.1720833333333334,0.05395357540303913,0.7664884135472371,0.10581440009454313
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,lac,predclass,mondrian,0.8,0.79625,1.1783333333333332,0.0013212661472333798,0.7959295929592959,0.1274993478729316
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,lac,sex,mondrian,0.8,0.7966666666666666,1.1791666666666667,0.01274033792969509,0.7894736842105263,0.03859531418280682
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,lac,age,mondrian,0.8,0.795,1.1745833333333333,0.05597954177422193,0.7636080870917574,0.02526181338663247
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,lac,race,mondrian,0.8,0.7954166666666667,1.1783333333333332,0.0318367443660692,0.7754010695187166,0.21266286524655054
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,aps,predclass,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,aps,sex,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,aps,age,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,aps,race,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,aps,predclass,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,aps,sex,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,aps,age,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,0,0.2,aps,race,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,lac,predclass,marginal,0.95,0.9541666666666667,1.6566666666666667,0.02321851020707233,0.9489521762493284,0.00731348178956992
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,lac,sex,marginal,0.95,0.9541666666666667,1.6566666666666667,0.01787848151059368,0.946441672780631,0.14778790050593216
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,lac,age,marginal,0.95,0.9541666666666667,1.6566666666666667,0.027921597633136064,0.9408284023668639,0.24468911595067633
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,lac,race,marginal,0.95,0.9541666666666667,1.6566666666666667,0.042691629586096846,0.9302325581395349,0.23177105196876835
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,lac,predclass,mondrian,0.95,0.9541666666666667,1.655,0.020825877124334258,0.9494895217624932,0.024033999316105614
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,lac,sex,mondrian,0.95,0.955,1.66375,0.014713134210301071,0.9486426999266324,0.13022142573638185
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,lac,age,mondrian,0.95,0.9545833333333333,1.66,0.018728639173699824,0.9478584729981379,0.13162925743501597
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,lac,race,mondrian,0.95,0.9595833333333333,1.6704166666666667,0.021977253066001734,0.9518599562363238,0.11254092242973224
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,lac,predclass,marginal,0.9,0.9129166666666667,1.4929166666666667,0.04052621976933024,0.9038151531434713,0.10603651357470345
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,lac,sex,marginal,0.9,0.9129166666666667,1.4929166666666667,0.007310579717014765,0.9097578870139399,0.09991927444636506
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,lac,age,marginal,0.9,0.9129166666666667,1.4929166666666667,0.03343054045275451,0.8949704142011834,0.1177126839697693
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,lac,race,marginal,0.9,0.9129166666666667,1.4929166666666667,0.05703000177525297,0.8895348837209303,0.26769372848627326
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,lac,predclass,mondrian,0.9,0.91,1.4891666666666667,0.0012202428721964642,0.9097259537882859,0.008759030943724211
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,lac,sex,mondrian,0.9,0.91125,1.4858333333333333,0.023829249535350483,0.900953778429934,0.1412576913906658
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,lac,age,mondrian,0.9,0.9129166666666667,1.4970833333333333,0.03134624871668379,0.8994413407821229,0.12574271579156715
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,lac,race,mondrian,0.9,0.9170833333333334,1.5125,0.020047818794155403,0.9095550692924872,0.19567613745969648
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,aps,age,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,lac,predclass,marginal,0.8,0.8016666666666666,1.1608333333333334,0.06436581764746341,0.7872111767866738,0.17779855823918145
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,lac,sex,marginal,0.8,0.8016666666666666,1.1608333333333334,0.02432945081861082,0.7878495660559306,0.005460471717402493
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,lac,age,marginal,0.8,0.8016666666666666,1.1608333333333334,0.07533437748607796,0.7838541666666666,0.049494575936883445
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,lac,race,marginal,0.8,0.8016666666666666,1.1608333333333334,0.07198170143577587,0.7906137184115524,0.1285996138023675
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,lac,predclass,mondrian,0.8,0.8016666666666666,1.1679166666666667,0.00454999057900729,0.800644814615798,0.046639397295726415
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,lac,sex,mondrian,0.8,0.8075,1.1775,0.009546981776966779,0.8033749082905356,0.10006714158667807
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,lac,age,mondrian,0.8,0.80125,1.17125,0.006048138560157734,0.7973372781065089,0.16585699961870337
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,lac,race,mondrian,0.8,0.8025,1.1720833333333334,0.035562162794193886,0.7964989059080962,0.20511501972966162
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,aps,predclass,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,aps,sex,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,aps,age,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,aps,race,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,aps,predclass,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,aps,sex,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,aps,age,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,1,0.2,aps,race,mondrian,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,lac,predclass,marginal,0.95,0.9595833333333333,1.6683333333333332,0.027874494565232943,0.952928297755884,0.09639009963978373
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,lac,sex,marginal,0.95,0.9595833333333333,1.6683333333333332,0.002272727272727204,0.9583333333333334,0.07272727272727275
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,lac,age,marginal,0.95,0.9595833333333333,1.6683333333333332,0.0257806594791673,0.9469578783151326,0.2247238075291902
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,lac,race,marginal,0.95,0.9595833333333333,1.6683333333333332,0.034437350359138086,0.9441340782122905,0.20223463687150844
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,lac,predclass,mondrian,0.95,0.9616666666666667,1.6766666666666667,8.02391125553914e-05,0.9616055846422339,0.008551196852334186
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,lac,sex,mondrian,0.95,0.9633333333333334,1.6870833333333333,0.017508417508417473,0.9537037037037037,0.015067340067340007
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,lac,age,mondrian,0.95,0.96625,1.6945833333333333,0.00781890849433653,0.9624413145539906,0.17353439098033063
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,lac,race,mondrian,0.95,0.965,1.6983333333333333,0.04716285924834196,0.952837140751658,0.20302069459749972
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,lac,predclass,marginal,0.9,0.8983333333333333,1.4566666666666668,0.06706843536596208,0.8823207443897099,0.21167077892118513
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,lac,sex,marginal,0.9,0.8983333333333333,1.4566666666666668,0.0037037037037037646,0.8962962962962963,0.046801346801346844
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,lac,age,marginal,0.9,0.8983333333333333,1.4566666666666668,0.025554178060658517,0.890795631825273,0.1385325584236523
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,lac,race,marginal,0.9,0.8983333333333333,1.4566666666666668,0.08407821229050272,0.8659217877094972,0.27134949515657825
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,lac,predclass,mondrian,0.9,0.895,1.44375,0.00037827010204694034,0.8949096880131363,0.0016764243158899905
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,lac,sex,mondrian,0.9,0.8975,1.4554166666666666,0.008922558922558887,0.8925925925925926,0.025505050505050697
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,lac,age,mondrian,0.9,0.9,1.46,0.010087788191353808,0.892018779342723,0.19409393161945654
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,lac,race,mondrian,0.9,0.9045833333333333,1.4733333333333334,0.08174018317717646,0.8968312453942521,0.3005895357406043
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,aps,age,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,lac,predclass,marginal,0.8,0.7970833333333334,1.1541666666666666,0.04876532065555361,0.7854406130268199,0.1665821290302243
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,lac,sex,marginal,0.8,0.7970833333333334,1.1541666666666666,0.0036195286195286336,0.7954545454545454,0.007575757575757569
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,lac,age,marginal,0.8,0.7970833333333334,1.1541666666666666,0.059380609778506455,0.7695167286245354,0.02286351677115417
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,lac,race,marginal,0.8,0.7970833333333334,1.1541666666666666,0.020493127716968762,0.7834862385321101,0.10486392291527857
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,lac,predclass,mondrian,0.8,0.8020833333333334,1.1720833333333334,0.012823929595910166,0.7923211169284468,0.03758915854962086
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,lac,sex,mondrian,0.8,0.8,1.16,0.0033670033670033517,0.7984848484848485,0.010437710437710468
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,lac,age,mondrian,0.8,0.8016666666666666,1.1716666666666666,0.05304598801052407,0.7831474597273854,0.20496135434771
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,lac,race,mondrian,0.8,0.8,1.17125,0.04521149241819633,0.7905027932960894,0.20099760574620906
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,aps,predclass,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,aps,sex,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,aps,age,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSPublicCoverage-CA,tabpfn_temp,2,0.2,aps,race,marginal,0.8,1.0,2.0,0.0,1.0,0.0
